x,y,z,phi_m,Ax,Ay,Az,Bx,By,Bz
0.77286906, 0, 0.49046237, -0.00043958292, 0.01631557, -1.4623395e-05, 0.0092160941, -0.00098416742, 0.094338877, 0.0040172903
0.77243232, 0, 0.49235412, -0.00044748639, 0.016240808, -1.4319117e-05, 0.0090804538, -0.00095072182, 0.09141993, 0.0038922563
0.77199558, 0, 0.49424586, -0.0004551415, 0.016164095, -1.4018946e-05, 0.0089461974, -0.00091740579, 0.088578101, 0.0037701075
0.77155883, 0, 0.4961376, -0.00046255361, 0.016085523, -1.3723185e-05, 0.0088133393, -0.00088422475, 0.085810719, 0.0036506656
0.77112209, 0, 0.49802935, -0.00046972773, 0.016005184, -1.3432109e-05, 0.0086818923, -0.00085118343, 0.083115289, 0.003533761
0.77068535, 0, 0.49992109, -0.00047666857, 0.015923163, -1.3145971e-05, 0.0085518672, -0.00081828636, 0.080489488, 0.0034192343
0.7702486, 0, 0.50181283, -0.00048338055, 0.015839542, -1.2864996e-05, 0.008423273, -0.00078553832, 0.07793116, 0.0033069377
0.76981186, 0, 0.50370458, -0.00048986783, 0.015754402, -1.2589388e-05, 0.0082961172, -0.00075294478, 0.075438301, 0.0031967361
0.76937512, 0, 0.50559632, -0.00049613431, 0.015667816, -1.2319327e-05, 0.0081704059, -0.00072051242, 0.073009059, 0.0030885077
0.76893837, 0, 0.50748807, -0.00050218371, 0.01557986, -1.2054971e-05, 0.0080461436, -0.0006882496, 0.070641718, 0.002982145
0.76850163, 0, 0.50937981, -0.00050801954, 0.015490603, -1.1796457e-05, 0.0079233338, -0.00065616681, 0.068334694, 0.0028775552
0.76806489, 0, 0.51127155, -0.00051364516, 0.015400113, -1.1543904e-05, 0.0078019785, -0.00062427706, 0.066086527, 0.0027746606
0.76762814, 0, 0.5131633, -0.00051906379, 0.015308458, -1.129741e-05, 0.007682079, -0.00059259623, 0.063895865, 0.0026733983
0.7671914, 0, 0.51505504, -0.00052427858, 0.015215701, -1.1057054e-05, 0.0075636354, -0.00056114319, 0.061761462, 0.0025737207
0.76675466, 0, 0.51694678, -0.0005292926, 0.015121905, -1.08229e-05, 0.0074466468, -0.00052993991, 0.059682165, 0.0024755944
0.76631791, 0, 0.51883853, -0.00053410886, 0.015027132, -1.0594996e-05, 0.0073311119, -0.00049901137, 0.057656904, 0.0023790001
0.76588117, 0, 0.52073027, -0.0005387304, 0.01493144, -1.0373371e-05, 0.0072170282, -0.00046838535, 0.055684685, 0.002283932
0.76544443, 0, 0.52262201, -0.00054316024, 0.01483489, -1.0158044e-05, 0.0071043928, -0.00043809219, 0.05376458, 0.0021903962
0.76500768, 0, 0.52451376, -0.00054740143, 0.014737538, -9.9490158e-06, 0.006993202, -0.00040816441, 0.051895721, 0.0020984104
0.76457094, 0, 0.5264055, -0.00055145712, 0.014639441, -9.7462773e-06, 0.0068834517, -0.00037863627, 0.050077286, 0.002008002
0.7641342, 0, 0.52829725, -0.0005553305, 0.014540654, -9.5498058e-06, 0.0067751373, -0.00034954341, 0.048308499, 0.0019192073
0.76369745, 0, 0.53018899, -0.00055902485, 0.014441232, -9.3595676e-06, 0.0066682535, -0.00032092229, 0.046588618, 0.0018320699
0.76326071, 0, 0.53208073, -0.00056254358, 0.014341228, -9.1755179e-06, 0.0065627947, -0.0002928098, 0.04491693, 0.0017466391
0.76282397, 0, 0.53397248, -0.0005658902, 0.014240695, -8.9976022e-06, 0.006458755, -0.00026524275, 0.043292742, 0.0016629688
0.76238722, 0, 0.53586422, -0.00056906832, 0.014139686, -8.8257564e-06, 0.006356128, -0.00023825741, 0.041715381, 0.001581116
0.76195048, 0, 0.53775596, -0.00057208172, 0.014038252, -8.659908e-06, 0.006254907, -0.00021188906, 0.040184181, 0.0015011394
0.76151374, 0, 0.53964771, -0.00057493426, 0.013936443, -8.4999762e-06, 0.006155085, -0.00018617155, 0.038698484, 0.0014230982
0.76107699, 0, 0.54153945, -0.00057762997, 0.013834309, -8.3458729e-06, 0.0060566547, -0.0001611369, 0.03725763, 0.001347051
0.76064025, 0, 0.54343119, -0.00058017296, 0.013731899, -8.1975032e-06, 0.0059596085, -0.00013681494, 0.035860957, 0.0012730544
0.76020351, 0, 0.54532294, -0.00058256749, 0.013629262, -8.054766e-06, 0.0058639385, -0.00011323301, 0.034507793, 0.0012011622
0.75976676, 0, 0.54721468, -0.00058481792, 0.013526445, -7.9175546e-06, 0.0057696366, -9.0415683e-05, 0.033197457, 0.001131424
0.75933002, 0, 0.54910643, -0.0005869287, 0.013423495, -7.7857568e-06, 0.0056766945, -6.8384528e-05, 0.031929251, 0.0010638845
0.75889328, 0, 0.55099817, -0.00058890437, 0.013320457, -7.6592563e-06, 0.0055851035, -4.7157984e-05, 0.03070246, 0.00099858249
0.75845653, 0, 0.55288991, -0.00059074956, 0.013217376, -7.5379324e-06, 0.0054948548, -2.6751188e-05, 0.029516353, 0.00093554969
0.75801979, 0, 0.55478166, -0.00059246895, 0.013114296, -7.4216607e-06, 0.0054059393, -7.1758754e-06, 0.028370176, 0.00087481011
0.75758304, 0, 0.5566734, -0.00059406724, 0.013011259, -7.310314e-06, 0.0053183476, 1.1559714e-05, 0.027263158, 0.00081637937
0.7571463, 0, 0.55856514, -0.00059554919, 0.012908308, -7.2037621e-06, 0.0052320702, 2.945089e-05, 0.026194506, 0.00076026434
0.75670956, 0, 0.56045689, -0.00059691955, 0.012805484, -7.1018727e-06, 0.0051470971, 4.6496532e-05, 0.02516341, 0.00070646296
0.75627281, 0, 0.56234863, -0.00059818305, 0.012702824, -7.0045116e-06, 0.0050634185, 6.2699057e-05, 0.024169042, 0.00065496443
0.75583607, 0, 0.56424037, -0.0005993444, 0.012600369, -6.9115432e-06, 0.004981024, 7.8064304e-05, 0.023210555, 0.00060574963
0.75539933, 0, 0.56613212, -0.00060040825, 0.012498155, -6.8228308e-06, 0.004899903, 9.2601355e-05, 0.022287092, 0.00055879181
0.75496258, 0, 0.56802386, -0.00060137921, 0.012396218, -6.7382371e-06, 0.0048200449, 0.00010632227, 0.021397779, 0.00051405735
0.75452584, 0, 0.56991561, -0.0006022618, 0.012294593, -6.6576243e-06, 0.0047414386, 0.00011924179, 0.020541733, 0.00047150666
0.7540891, 0, 0.57180735, -0.00060306046, 0.012193312, -6.5808549e-06, 0.0046640729, 0.00013137695, 0.019718061, 0.000431095
0.75365235, 0, 0.57369909, -0.00060377952, 0.012092409, -6.5077915e-06, 0.0045879365, 0.00014274677, 0.018925865, 0.0003927733
0.75321561, 0, 0.57559084, -0.00060442322, 0.011991914, -6.4382973e-06, 0.0045130176, 0.00015337189, 0.01816424, 0.00035648888
0.75277887, 0, 0.57748258, -0.00060499568, 0.011891855, -6.3722365e-06, 0.0044393044, 0.00016327429, 0.01743228, 0.00032218606
0.75234212, 0, 0.57937432, -0.0006055009, 0.011792262, -6.3094744e-06, 0.004366785, 0.00017247704, 0.016729081, 0.00028980661
0.75190538, 0, 0.58126607, -0.00060594277, 0.011693161, -6.2498778e-06, 0.0042954469, 0.00018100409, 0.016053739, 0.00025929022
0.75146864, 0, 0.58315781, -0.00060632505, 0.011594577, -6.1933151e-06, 0.0042252778, 0.00018888007, 0.015405355, 0.00023057481
0.75103189, 0, 0.58504955, -0.00060665135, 0.011496534, -6.1396563e-06, 0.0041562651, 0.00019613018, 0.014783039, 0.00020359682
0.75059515, 0, 0.5869413, -0.00060692518, 0.011399055, -6.0887739e-06, 0.0040883959, 0.00020278004, 0.014185909, 0.00017829156
0.75015841, 0, 0.58883304, -0.00060714989, 0.011302162, -6.0405422e-06, 0.0040216574, 0.00020885551, 0.013613091, 0.0001545934
0.74972166, 0, 0.59072479, -0.0006073287, 0.011205875, -5.994838e-06, 0.0039560364, 0.00021438262, 0.013063726, 0.00013243617
0.74928492, 0, 0.59261653, -0.0006074647, 0.011110211, -5.9515407e-06, 0.0038915198, 0.00021938737, 0.012536969, 0.00011175343
0.74884818, 0, 0.59450827, -0.00060756085, 0.01101519, -5.9105322e-06, 0.0038280941, 0.00022389562, 0.012031989, 9.247887e-05
0.74841143, 0, 0.59640002, -0.00060761994, 0.010920827, -5.8716971e-06, 0.003765746, 0.00022793295, 0.011547971, 7.4546629e-05
0.74797469, 0, 0.59829176, -0.00060764467, 0.010827138, -5.834923e-06, 0.0037044618, 0.00023152454, 0.01108412, 5.789168e-05
0.74753795, 0, 0.6001835, -0.00060763757, 0.010734137, -5.8001005e-06, 0.003644228, 0.00023469506, 0.01063966, 4.2450174e-05
0.7471012, 0, 0.60207525, -0.00060760106, 0.010641836, -5.7671228e-06, 0.0035850308, 0.00023746858, 0.010213832, 2.815974e-05
0.74666446, 0, 0.60396699, -0.00060753742, 0.010550248, -5.7358868e-06, 0.0035268564, 0.00023986848, 0.0098059016, 1.4959762e-05
0.74622772, 0, 0.60585873, -0.00060744884, 0.010459383, -5.7062919e-06, 0.003469691, 0.00024191739, 0.0094151527, 2.7915911e-06
0.74579097, 0, 0.60775048, -0.00060733734, 0.010369252, -5.6782411e-06, 0.0034135208, 0.00024363718, 0.0090408919, -8.4013047e-06
0.74535423, 0, 0.60964222, -0.00060720486, 0.010279862, -5.6516406e-06, 0.0033583318, 0.0002450489, 0.0086824475, -1.8673241e-05
0.74491749, 0, 0.61153397, -0.00060705323, 0.010191223, -5.6263997e-06, 0.0033041102, 0.00024617276, 0.0083391696, -2.8076282e-05
0.74448074, 0, 0.61342571, -0.00060688416, 0.01010334, -5.6024312e-06, 0.0032508422, 0.00024702817, 0.0080104302, -3.6660256e-05
0.744044, 0, 0.61531745, -0.00060669927, 0.010016221, -5.579651e-06, 0.0031985137, 0.00024763368, 0.0076956229, -4.447281e-05
0.74360726, 0, 0.6172092, -0.00060650009, 0.0099298698, -5.5579785e-06, 0.003147111, 0.00024800701, 0.007394163, -5.1559493e-05
0.74317051, 0, 0.61910094, -0.00060628803, 0.0098442917, -5.5373366e-06, 0.0030966203, 0.00024816506, 0.0071054866, -5.7963857e-05
0.74273377, 0, 0.62099268, -0.00060606445, 0.0097594904, -5.5176514e-06, 0.0030470277, 0.00024812388, 0.0068290508, -6.372756e-05
0.74229702, 0, 0.62288443, -0.00060583059, 0.0096754689, -5.4988525e-06, 0.0029983196, 0.00024789872, 0.0065643329, -6.8890457e-05
0.74186028, 0, 0.62477617, -0.00060558764, 0.0095922296, -5.4808729e-06, 0.0029504824, 0.000247504, 0.0063108303, -7.3490679e-05
0.74142354, 0, 0.62666791, -0.0006053367, 0.0095097743, -5.4636492e-06, 0.0029035023, 0.00024695334, 0.0060680593, -7.7564687e-05
0.74098679, 0, 0.62855966, -0.0006050788, 0.0094281041, -5.4471212e-06, 0.0028573661, 0.00024625956, 0.0058355555, -8.11473e-05
0.74055005, 0, 0.6304514, -0.00060481489, 0.0093472195, -5.4312324e-06, 0.0028120602, 0.00024543475, 0.0056128726, -8.4271714e-05
0.74011331, 0, 0.63234314, -0.00060454586, 0.0092671207, -5.4159297e-06, 0.0027675713, 0.00024449022, 0.0053995821, -8.6969503e-05
0.73967656, 0, 0.63423489, -0.00060427254, 0.009187807, -5.4011636e-06, 0.0027238863, 0.00024343664, 0.0051952727, -8.9270619e-05
0.73923982, 0, 0.63612663, -0.00060399571, 0.0091092775, -5.3868879e-06, 0.0026809921, 0.00024228397, 0.0049995501, -9.1203406e-05
0.73880308, 0, 0.63801838, -0.00060371607, 0.0090315306, -5.3730601e-06, 0.0026388757, 0.00024104158, 0.0048120361, -9.2794619e-05
0.73836633, 0, 0.63991012, -0.00060343429, 0.0089545645, -5.3596411e-06, 0.0025975243, 0.00023971823, 0.0046323681, -9.4069461e-05
0.73792959, 0, 0.64180186, -0.00060315097, 0.008878377, -5.3465953e-06, 0.0025569252, 0.00023832212, 0.0044601992, -9.5051638e-05
0.73749285, 0, 0.64369361, -0.00060286667, 0.0088029652, -5.3338906e-06, 0.0025170659, 0.0002368609, 0.0042951968, -9.576342e-05
0.7370561, 0, 0.64558535, -0.00060258192, 0.008728326, -5.3214983e-06, 0.0024779339, 0.0002353417, 0.0041370428, -9.6225709e-05
0.73661936, 0, 0.64747709, -0.00060229719, 0.0086544563, -5.3093933e-06, 0.0024395169, 0.00023377111, 0.0039854333, -9.6458107e-05
0.82515288, 0, 0.26940191, 0.00049423405, 0.0028836406, -9.4011457e-06, 0.023605281, 0.00014558261, 0.4280405, 0.00062594716
0.82471614, 0, 0.27129365, 0.00049311266, 0.0029569153, -9.4944925e-06, 0.023536759, 0.00014835958, 0.42802056, 0.00062748105
0.82427939, 0, 0.2731854, 0.00049198957, 0.0030322567, -9.5888536e-06, 0.023466651, 0.0001511952, 0.42799967, 0.00062903618
0.82384265, 0, 0.27507714, 0.00049086477, 0.0031097008, -9.6842979e-06, 0.023394972, 0.00015408494, 0.42797782, 0.0006306075
0.82340591, 0, 0.27696888, 0.00048973826, 0.0031892838, -9.7808965e-06, 0.023321736, 0.00015702393, 0.42795496, 0.00063218921
0.82296916, 0, 0.27886063, 0.00048861005, 0.0032710423, -9.8787217e-06, 0.023246957, 0.0001600071, 0.42793107, 0.00063377477
0.82253242, 0, 0.28075237, 0.00048748016, 0.0033550134, -9.9778472e-06, 0.023170652, 0.00016302936, 0.42790612, 0.00063535697
0.82209568, 0, 0.28264411, 0.0004863486, 0.0034412345, -1.0078348e-05, 0.023092835, 0.00016608578, 0.42788007, 0.00063692825
0.82165893, 0, 0.28453586, 0.00048521544, 0.0035297433, -1.0180298e-05, 0.023013524, 0.0001691717, 0.42785289, 0.00063848105
0.82122219, 0, 0.2864276, 0.00048408071, 0.0036205781, -1.0283776e-05, 0.022932733, 0.00017228279, 0.42782454, 0.00064000838
0.82078545, 0, 0.28831934, 0.00048294448, 0.0037137774, -1.038886e-05, 0.022850479, 0.00017541502, 0.42779499, 0.00064150432
0.8203487, 0, 0.29021109, 0.00048180683, 0.0038093802, -1.049563e-05, 0.022766781, 0.00017856455, 0.42776421, 0.00064296462
0.81991196, 0, 0.29210283, 0.00048066783, 0.003907426, -1.0604169e-05, 0.022681654, 0.00018172756, 0.42773216, 0.00064438722
0.81947522, 0, 0.29399458, 0.00047952756, 0.0040079546, -1.0714563e-05, 0.022595116, 0.00018490003, 0.42769884, 0.00064577265
0.81903847, 0, 0.29588632, 0.00047838609, 0.0041110063, -1.08269e-05, 0.022507186, 0.00018807755, 0.42766419, 0.00064712443
0.81860173, 0, 0.29777806, 0.00047724348, 0.004216622, -1.0941273e-05, 0.022417882, 0.00019125505, 0.42762821, 0.00064844922
0.81816499, 0, 0.29966981, 0.00047609976, 0.0043248429, -1.1057775e-05, 0.022327222, 0.00019442672, 0.42759087, 0.00064975707
0.81772824, 0, 0.30156155, 0.00047495496, 0.0044357108, -1.1176508e-05, 0.022235225, 0.00019758584, 0.42755213, 0.00065106152
0.8172915, 0, 0.30345329, 0.00047380905, 0.004549268, -1.1297571e-05, 0.022141911, 0.00020072482, 0.42751196, 0.00065237978
0.81685476, 0, 0.30534504, 0.00047266199, 0.0046655571, -1.1421072e-05, 0.022047299, 0.00020383516, 0.42747033, 0.00065373293
0.81641801, 0, 0.30723678, 0.00047151367, 0.0047846217, -1.1547118e-05, 0.021951409, 0.00020690753, 0.42742719, 0.00065514619
0.81598127, 0, 0.30912852, 0.00047036392, 0.0049065053, -1.1675822e-05, 0.021854262, 0.00020993181, 0.42738246, 0.00065664931
0.81554452, 0, 0.31102027, 0.00046921253, 0.0050312523, -1.1807301e-05, 0.021755877, 0.00021289706, 0.42733606, 0.00065827698
0.81510778, 0, 0.31291201, 0.00046805919, 0.0051589074, -1.1941672e-05, 0.021656276, 0.00021579148, 0.42728787, 0.0006600692
0.81467104, 0, 0.31480376, 0.00046690351, 0.0052895157, -1.2079061e-05, 0.02155548, 0.00021860223, 0.42723775, 0.00066207173
0.81423429, 0, 0.3166955, 0.00046574501, 0.005423123, -1.2219594e-05, 0.02145351, 0.00022131529, 0.42718551, 0.00066433643
0.81379755, 0, 0.31858724, 0.0004645831, 0.0055597749, -1.2363405e-05, 0.021350387, 0.00022391512, 0.42713092, 0.00066692161
0.81336081, 0, 0.32047899, 0.00046341705, 0.0056995176, -1.2510629e-05, 0.021246135, 0.00022638444, 0.42707368, 0.00066989249
0.81292406, 0, 0.32237073, 0.000462246, 0.0058423975, -1.2661409e-05, 0.021140775, 0.00022870394, 0.42701346, 0.00067332183
0.81248732, 0, 0.32426247, 0.00046106895, 0.0059884608, -1.281589e-05, 0.02103433, 0.00023085203, 0.42694982, 0.00067729105
0.81205058, 0, 0.32615422, 0.0004598847, 0.0061377538, -1.2974225e-05, 0.020926823, 0.00023280461, 0.42688226, 0.0006818919
0.81161383, 0, 0.32804596, 0.00045869188, 0.0062903228, -1.3136566e-05, 0.020818276, 0.00023453479, 0.42681018, 0.00068722892
0.81117709, 0, 0.3299377, 0.00045748887, 0.0064462134, -1.3303069e-05, 0.020708714, 0.00023601258, 0.42673287, 0.00069342287
0.81074035, 0, 0.33182945, 0.0004562738, 0.0066054706, -1.347389e-05, 0.02059816, 0.00023720427, 0.42664949, 0.00070061494
0.8103036, 0, 0.33372119, 0.00045504451, 0.0067681389, -1.3649184e-05, 0.020486638, 0.00023807174, 0.42655906, 0.00070897203
0.80986686, 0, 0.33561294, 0.00045379846, 0.0069342616, -1.3829099e-05, 0.020374173, 0.00023857137, 0.42646043, 0.00071869275
0.80943012, 0, 0.33750468, 0.00045253267, 0.0071038803, -1.4013779e-05, 0.020260789, 0.00023865275, 0.42635225, 0.00073001434
0.80899337, 0, 0.33939642, 0.00045124366, 0.007277035, -1.4203353e-05, 0.020146511, 0.00023825718, 0.42623295, 0.00074322039
0.80855663, 0, 0.34128817, 0.00044992734, 0.0074537634, -1.4397937e-05, 0.020031364, 0.00023731601, 0.42610067, 0.00075864947
0.80811989, 0, 0.34317991, 0.00044857887, 0.0076341002, -1.4597628e-05, 0.019915373, 0.00023574886, 0.42595326, 0.00077670486
0.80768314, 0, 0.34507165, 0.00044719255, 0.0078180768, -1.4802499e-05, 0.019798564, 0.00023346169, 0.42578821, 0.00079786523
0.8072464, 0, 0.3469634, 0.00044576165, 0.0080057202, -1.5012597e-05, 0.019680961, 0.00023034474, 0.42560257, 0.00082269646
0.80680966, 0, 0.34885514, 0.00044427822, 0.0081970523, -1.5227934e-05, 0.01956259, 0.00022627023, 0.42539292, 0.00085186434
0.80637291, 0, 0.35074688, 0.00044273289, 0.0083920887, -1.5448489e-05, 0.019443477, 0.00022108994, 0.42515527, 0.00088614787
0.80593617, 0, 0.35263863, 0.00044111463, 0.0085908379, -1.5674196e-05, 0.019323646, 0.00021463245, 0.42488498, 0.0009264527
0.80549943, 0, 0.35453037, 0.00043941048, 0.0087932995, -1.5904949e-05, 0.019203122, 0.00020670046, 0.42457666, 0.00097382415
0.80506268, 0, 0.35642212, 0.00043760527, 0.0089994628, -1.614059e-05, 0.019081928, 0.000197068, 0.42422409, 0.0010294589
0.80462594, 0, 0.35831386, 0.00043568132, 0.0092093049, -1.6380909e-05, 0.018960089, 0.00018547803, 0.42382004, 0.0010947149
0.8041892, 0, 0.3602056, 0.00043361809, 0.0094227887, -1.6625642e-05, 0.018837627, 0.00017164064, 0.42335623, 0.0011711175
0.80375245, 0, 0.36209735, 0.00043139187, 0.0096398607, -1.6874469e-05, 0.018714562, 0.00015523221, 0.42282313, 0.001260361
0.80331571, 0, 0.36398909, 0.00042897543, 0.0098604482, -1.7127009e-05, 0.018590915, 0.00013589616, 0.42220987, 0.0013643037
0.80287897, 0, 0.36588083, 0.00042633773, 0.010084456, -1.7382819e-05, 0.018466702, 0.00011324563, 0.42150408, 0.0014849535
0.80244222, 0, 0.36777258, 0.00042344363, 0.010311766, -1.7641399e-05, 0.018341939, 8.6868882e-05, 0.42069178, 0.0016244411
0.80200548, 0, 0.36966432, 0.00042025368, 0.010542228, -1.7902184e-05, 0.018216638, 5.6337863e-05, 0.41975726, 0.0017849782
0.80156874, 0, 0.37155606, 0.00041672405, 0.010775662, -1.8164549e-05, 0.018090809, 2.1220472e-05, 0.418683, 0.001968797
0.80113199, 0, 0.37344781, 0.00041280652, 0.011011851, -1.8427812e-05, 0.017964456, -1.8902994e-05, 0.41744962, 0.002178069
0.80069525, 0, 0.37533955, 0.00040844873, 0.01125054, -1.8691232e-05, 0.01783758, -6.4419098e-05, 0.41603594, 0.0024147995
0.8002585, 0, 0.3772313, 0.00040359465, 0.011491428, -1.8954012e-05, 0.017710179, -0.00011565623, 0.41441904, 0.0026806998
0.79982176, 0, 0.37912304, 0.00039818524, 0.011734168, -1.9215306e-05, 0.017582241, -0.00017285585, 0.41257452, 0.0029770366
0.79938502, 0, 0.38101478, 0.00039215957, 0.011978363, -1.9474219e-05, 0.017453753, -0.00023614111, 0.41047688, 0.0033044653
0.79894827, 0, 0.38290653, 0.00038545615, 0.012223565, -1.9729814e-05, 0.017324692, -0.00030548464, 0.40809998, 0.0036628533
0.79851153, 0, 0.38479827, 0.00037801467, 0.012469271, -1.9981119e-05, 0.017195032, -0.00038067821, 0.40541781, 0.0040511086
0.79807479, 0, 0.38669001, 0.00036977805, 0.012714926, -2.022713e-05, 0.017064738, -0.00046130784, 0.4024053, 0.0044670304
0.79763804, 0, 0.38858176, 0.00036069475, 0.012959924, -2.046682e-05, 0.01693377, -0.00054673836, 0.39903938, 0.0049072039
0.7972013, 0, 0.3904735, 0.00035072119, 0.013203615, -2.0699148e-05, 0.016802084, -0.00063611199, 0.3953001, 0.0053669618
0.79676456, 0, 0.39236524, 0.00033982419, 0.013445308, -2.0923068e-05, 0.016669631, -0.00072836458, 0.39117179, 0.0058404349
0.79632781, 0, 0.39425699, 0.00032798321, 0.01368428, -2.1137535e-05, 0.016536359, -0.00082226167, 0.38664418, 0.0063207056
0.79589107, 0, 0.39614873, 0.00031519217, 0.013919792, -2.1341519e-05, 0.016402215, -0.00091645379, 0.38171333, 0.0068000661
0.79545433, 0, 0.39804048, 0.00030146061, 0.014151093, -2.1534012e-05, 0.016267147, -0.0010095473, 0.37638237, 0.0072703686
0.79501758, 0, 0.39993222, 0.00028681423, 0.014377443, -2.171404e-05, 0.016131106, -0.0011001837, 0.37066174, 0.007723437
0.79458084, 0, 0.40182396, 0.00027129442, 0.014598118, -2.1880673e-05, 0.015994047, -0.0011871175, 0.3645692, 0.008151498
0.7941441, 0, 0.40371571, 0.00025495709, 0.014812432, -2.2033031e-05, 0.01585593, -0.0012692834, 0.35812927, 0.0085475824
0.79370735, 0, 0.40560745, 0.00023787074, 0.015019743, -2.2170301e-05, 0.015716725, -0.0013458437, 0.35137243, 0.0089058543
0.79327061, 0, 0.40749919, 0.00022011393, 0.015219466, -2.2291736e-05, 0.015576411, -0.0014162117, 0.34433394, 0.0092218337
0.79283387, 0, 0.40939094, 0.00020177256, 0.015411083, -2.2396671e-05, 0.015434975, -0.0014800491, 0.33705254, 0.0094925002
0.79239712, 0, 0.41128268, 0.00018293694, 0.015594147, -2.2484523e-05, 0.015292415, -0.0015372425, 0.32956909, 0.0097162798
0.79196038, 0, 0.41317442, 0.00016369907, 0.015768284, -2.2554801e-05, 0.01514874, -0.0015878643, 0.32192526, 0.0098929348
0.79152364, 0, 0.41506617, 0.00014415024, 0.0159332, -2.2607109e-05, 0.015003967, -0.0016321257, 0.31416234, 0.010023386
0.79108689, 0, 0.41695791, 0.00012437894, 0.016088671, -2.2641145e-05, 0.014858124, -0.00167033, 0.30632027, 0.010109498
0.79065015, 0, 0.41884966, 0.00010446925, 0.016234549, -2.2656708e-05, 0.014711246, -0.0017028296, 0.29843685, 0.010153849
0.79021341, 0, 0.4207414, 8.4499754e-05, 0.016370753, -2.2653697e-05, 0.014563377, -0.0017299922, 0.29054718, 0.010159518
0.78977666, 0, 0.42263314, 6.45427e-05, 0.016497264, -2.2632105e-05, 0.014414568, -0.0017521762, 0.28268329, 0.010129897
0.78933992, 0, 0.42452489, 4.4663615e-05, 0.016614121, -2.2592025e-05, 0.014264876, -0.0017697146, 0.27487395, 0.010068523
0.78890318, 0, 0.42641663, 2.4921154e-05, 0.016721416, -2.253364e-05, 0.014114364, -0.001782908, 0.26714455, 0.0099789606
0.78846643, 0, 0.42830837, 5.3671642e-06, 0.016819282, -2.2457221e-05, 0.013963099, -0.0017920229, 0.25951721, 0.0098646976
0.78802969, 0, 0.43020012, -1.3953091e-05, 0.016907895, -2.2363121e-05, 0.013811155, -0.0017972953, 0.25201082, 0.0097290812
0.78759295, 0, 0.43209186, -3.3000607e-05, 0.016987462, -2.2251772e-05, 0.013658606, -0.0017989357, 0.24464123, 0.009575269
0.7871562, 0, 0.4339836, -5.1742231e-05, 0.017058216, -2.2123676e-05, 0.013505532, -0.0017971372, 0.23742145, 0.0094062001
0.78671946, 0, 0.43587535, -7.0150236e-05, 0.017120416, -2.1979399e-05, 0.013352014, -0.0017920816, 0.23036189, 0.0092245784
0.78628272, 0, 0.43776709, -8.820186e-05, 0.017174333, -2.1819563e-05, 0.013198136, -0.0017839457, 0.22347054, 0.0090328668
0.78584597, 0, 0.43965884, -0.00010587885, 0.017220255, -2.1644842e-05, 0.013043983, -0.0017729058, 0.21675327, 0.0088332879
0.78540923, 0, 0.44155058, -0.000123167, 0.017258476, -2.1455949e-05, 0.012889641, -0.0017591403, 0.21021401, 0.0086278308
0.78497248, 0, 0.44344232, -0.00014005576, 0.017289296, -2.1253635e-05, 0.012735195, -0.0017428318, 0.20385502, 0.0084182632
0.78453574, 0, 0.44533407, -0.00015653779, 0.017313018, -2.1038678e-05, 0.012580733, -0.0017241669, 0.19767707, 0.0082061449
0.784099, 0, 0.44722581, -0.00017260859, 0.017329942, -2.0811878e-05, 0.012426339, -0.0017033362, 0.19167968, 0.0079928441
0.78366225, 0, 0.44911755, -0.00018826618, 0.017340367, -2.0574051e-05, 0.012272098, -0.0016805326, 0.18586127, 0.0077795521
0.78322551, 0, 0.4510093, -0.00020351075, 0.017344587, -2.0326022e-05, 0.012118093, -0.0016559493, 0.18021936, 0.007567298
0.78278877, 0, 0.45290104, -0.00021834438, 0.017342889, -2.0068618e-05, 0.011964406, -0.0016297772, 0.17475069, 0.0073569603
0.78235202, 0, 0.45479278, -0.00023277077, 0.017335552, -1.9802666e-05, 0.011811115, -0.0016022024, 0.16945141, 0.0071492786
0.78191528, 0, 0.45668453, -0.00024679497, 0.017322847, -1.952899e-05, 0.011658298, -0.0015734035, 0.16431718, 0.0069448637
0.78147854, 0, 0.45857627, -0.00026042314, 0.017305035, -1.9248398e-05, 0.011506027, -0.0015435492, 0.15934329, 0.0067442085
0.78104179, 0, 0.46046802, -0.00027366235, 0.017282368, -1.896169e-05, 0.011354374, -0.0015127969, 0.15452475, 0.0065476983
0.78060505, 0, 0.46235976, -0.00028652037, 0.017255086, -1.8669646e-05, 0.011203408, -0.0014812912, 0.14985641, 0.0063556224
0.78016831, 0, 0.4642515, -0.00029900549, 0.01722342, -1.8373028e-05, 0.011053191, -0.001449164, 0.145333, 0.0061681846
0.77973156, 0, 0.46614325, -0.00031112638, 0.017187589, -1.8072574e-05, 0.010903787, -0.0014165338, 0.14094925, 0.0059855141
0.77929482, 0, 0.46803499, -0.00032289193, 0.017147804, -1.7769002e-05, 0.010755253, -0.0013835066, 0.13669987, 0.0058076759
0.77885808, 0, 0.46992673, -0.00033431113, 0.017104262, -1.7463e-05, 0.010607643, -0.0013501758, 0.13257967, 0.0056346799
0.77842133, 0, 0.47181848, -0.00034539302, 0.017057153, -1.7155232e-05, 0.010461009, -0.0013166231, 0.12858353, 0.0054664897
0.77798459, 0, 0.47371022, -0.00035614654, 0.017006656, -1.6846334e-05, 0.010315399, -0.0012829187, 0.1247065, 0.0053030303
